epoch;column1;column2;column3;column4;column5;column6;column7;column8;column9;column10;column11;column12;column13
1614447460;1.00;1.00;;;;22.87;46.46;99375.00;0.00;;;;
1614447470;1.00;1.00;;;;22.87;46.47;99374.00;0.00;;;;
1614447480;1.00;1.00;;;;22.87;46.47;99374.00;0.00;;;;
1614447490;1.00;1.00;;;;22.87;46.48;99373.00;0.00;;;;
1614447500;1.00;1.00;;;;22.87;46.51;99373.00;0.00;;;;
1614447510;1.00;1.00;;;;22.87;46.53;99373.00;0.00;;;;
1614447520;1.00;1.00;;;;22.87;46.51;99373.00;0.00;;;;
1614447530;1.00;1.00;;;;22.86;46.53;99372.00;0.00;;;;
1614447540;1.00;1.00;;;;22.86;46.54;99370.00;0.00;;;;
1614447550;1.00;1.00;;;;22.86;46.54;99369.00;0.00;;;;
1614447560;1.00;1.00;;;;22.86;46.53;99369.00;0.00;;;;
1614447570;1.00;1.00;;;;22.86;46.56;99369.00;0.00;;;;
1614447580;1.00;1.00;;;;22.86;46.57;99368.00;0.00;;;;
1614447590;1.00;1.00;;;;22.86;46.56;99367.00;0.00;;;;
1614447600;1.00;1.00;;;;22.86;46.57;99368.00;0.00;;;;
1614447610;1.00;1.00;;;;22.86;46.57;99368.00;0.00;;;;
1614447620;1.00;1.00;;;;22.85;46.56;99367.00;0.00;;;;
1614447630;1.00;1.00;;;;22.85;46.62;99368.00;0.00;;;;
1614447640;1.00;1.00;;;;22.85;46.63;99367.00;0.00;;;;
1614447650;1.00;1.00;;;;22.85;46.60;99367.00;0.00;;;;
1614447660;1.00;1.00;;;;22.85;46.60;99367.00;0.00;;;;
1614447670;1.00;1.00;;;;22.85;46.59;99368.00;0.00;;;;
1614447680;1.00;1.00;;;;22.85;46.58;99367.00;0.00;;;;
1614447690;1.00;1.00;;;;22.85;46.57;99368.00;0.00;;;;
1614447700;1.00;1.00;;;;22.85;46.57;99368.00;0.00;;;;
1614447710;1.00;1.00;;;;22.85;46.57;99368.00;0.00;;;;
1614447720;1.00;1.00;;;;22.85;46.56;99369.00;0.00;;;;
1614447730;1.00;1.00;;;;22.85;46.56;99368.00;0.00;;;;
1614447740;1.00;1.00;;;;22.85;46.55;99367.00;0.00;;;;
1614447750;1.00;1.00;;;;22.85;46.56;99366.00;0.00;;;;
1614447760;1.00;1.00;;;;22.85;46.57;99368.00;0.00;;;;
1614447770;1.00;1.00;;;;22.86;46.55;99367.00;0.00;;;;
1614447780;1.00;1.00;;;;22.85;46.56;99367.00;0.00;;;;
1614447790;1.00;1.00;;;;22.85;46.55;99368.00;0.00;;;;
1614447800;1.00;1.00;;;;22.85;46.54;99368.00;0.00;;;;
1614447810;1.00;1.00;;;;22.86;46.56;99368.00;0.00;;;;
1614447820;1.00;1.00;;;;22.86;46.55;99367.00;0.00;;;;
1614447830;1.00;1.00;;;;22.86;46.54;99366.00;0.00;;;;
1614447840;1.00;1.00;;;;22.85;46.56;99367.00;0.00;;;;
1614447850;1.00;1.00;;;;22.85;46.57;99367.00;0.00;;;;
1614447860;1.00;1.00;;;;22.85;46.57;99369.00;0.00;;;;
1614447870;1.00;1.00;;;;22.85;46.56;99367.00;0.00;;;;
1614447880;1.00;1.00;;;;22.85;46.59;99367.00;0.00;;;;
1614447890;1.00;1.00;;;;22.85;46.59;99368.00;0.00;;;;
1614447900;1.00;1.00;;;;22.84;46.61;99365.00;0.00;;;;
1614447910;1.00;1.00;;;;22.84;46.64;99364.00;0.00;;;;
1614447920;1.00;1.00;;;;22.84;46.64;99365.00;0.00;;;;
1614447930;1.00;1.00;;;;22.84;46.64;99364.00;0.00;;;;
1614447940;1.00;1.00;;;;22.84;46.62;99363.00;0.00;;;;
1614447950;1.00;1.00;;;;22.84;46.63;99364.00;0.00;;;;
1614447960;1.00;1.00;;;;22.84;46.64;99362.00;0.00;;;;
1614447970;1.00;1.00;;;;22.84;46.64;99362.00;0.00;;;;
1614447980;1.00;1.00;;;;22.84;46.63;99362.00;0.00;;;;
1614447990;1.00;1.00;;;;22.85;46.64;99364.00;0.00;;;;
1614448000;1.00;1.00;;;;22.84;46.66;99361.00;0.00;;;;
1614448010;1.00;1.00;;;;22.84;46.69;99360.00;0.00;;;;
1614448020;1.00;1.00;;;;22.84;46.70;99358.00;0.00;;;;
1614448030;1.00;1.00;;;;22.84;46.49;99358.00;0.00;;;;
1614448040;1.00;1.00;;;;22.84;46.70;99360.00;0.00;;;;
1614448134;1.00;1.00;;;;22.84;46.80;99358.00;0.00;;;;
1614448143;1.00;1.00;;;;22.85;46.80;99360.00;0.00;;;;
1614448153;1.00;1.00;;;;22.84;46.80;99356.00;0.00;;;;
1614448163;1.00;1.00;;;;22.85;46.79;99360.00;0.00;;;;
1614448173;1.00;1.00;;;;22.84;46.76;99357.00;0.00;;;;
1614448183;1.00;1.00;;;;22.84;46.78;99356.00;0.00;;;;
1614448193;1.00;1.00;;;;22.84;46.79;99356.00;0.00;;;;
1614448203;1.00;1.00;;;;22.84;46.86;99356.00;0.00;;;;
1614448213;1.00;1.00;;;;22.84;46.86;99356.00;0.00;;;;
1614448223;1.00;1.00;;;;22.84;46.89;99356.00;0.00;;;;
1614448233;1.00;1.00;;;;22.84;46.88;99357.00;0.00;;;;
1614448243;1.00;1.00;;;;22.84;46.91;99357.00;0.00;;;;
1614448253;1.00;1.00;;;;22.83;46.91;99357.00;0.00;;;;
1614448263;1.00;1.00;;;;22.83;46.93;99358.00;0.00;;;;
1614448273;1.00;1.00;;;;22.83;46.96;99359.00;0.00;;;;
1614448283;1.00;1.00;;;;22.83;46.96;99358.00;0.00;;;;
1614448293;1.00;1.00;;;;22.82;47.00;99355.00;0.00;;;;
1614448303;1.00;1.00;;;;22.82;47.00;99355.00;0.00;;;;
1614448313;1.00;1.00;;;;22.82;46.99;99355.00;0.00;;;;
1614448323;1.00;1.00;;;;22.82;47.06;99354.00;0.00;;;;
1614448333;1.00;1.00;;;;22.82;47.12;99356.00;0.00;;;;
1614448343;1.00;1.00;;;;22.82;47.10;99355.00;0.00;;;;
1614448353;1.00;1.00;;;;22.82;47.09;99357.00;0.00;;;;
1614448363;1.00;1.00;;;;22.82;47.09;99356.00;0.00;;;;
1614448373;1.00;1.00;;;;22.82;47.12;99355.00;0.00;;;;
1614448383;1.00;1.00;;;;22.81;47.12;99357.00;0.00;;;;
1614448393;1.00;1.00;;;;22.82;47.11;99357.00;0.00;;;;
1614448403;1.00;1.00;;;;22.82;47.12;99356.00;0.00;;;;
1614448413;1.00;1.00;;;;22.82;47.27;99356.00;0.00;;;;
1614448423;1.00;1.00;;;;22.82;47.12;99357.00;0.00;;;;
1614448433;1.00;1.00;;;;22.81;47.13;99358.00;0.00;;;;
1614448443;1.00;1.00;;;;22.81;47.13;99360.00;0.00;;;;
1614448453;1.00;1.00;;;;22.81;47.15;99358.00;0.00;;;;
1614448463;1.00;1.00;;;;22.81;47.19;99360.00;0.00;;;;
1614448473;1.00;1.00;;;;22.81;47.50;99360.00;0.00;;;;
1614448483;1.00;1.00;;;;22.80;47.21;99357.00;0.00;;;;
1614448493;1.00;1.00;;;;22.80;47.25;99359.00;0.00;;;;
1614448503;1.00;1.00;;;;22.80;47.28;99358.00;0.00;;;;
1614448513;1.00;1.00;;;;22.79;47.25;99356.00;0.00;;;;
1614448523;1.00;1.00;;;;22.79;47.32;99358.00;0.00;;;;
1614448533;1.00;1.00;;;;22.79;46.95;99358.00;0.00;;;;
1614448543;1.00;1.00;;;;22.79;47.29;99357.00;0.00;;;;
1614448553;1.00;1.00;;;;22.79;47.29;99358.00;0.00;;;;
1614448563;1.00;1.00;;;;22.79;47.32;99359.00;0.00;;;;
1614448573;1.00;1.00;;;;22.80;47.32;99359.00;0.00;;;;
1614448583;1.00;1.00;;;;22.80;47.26;99358.00;0.00;;;;
1614448593;1.00;1.00;;;;22.79;47.28;99360.00;0.00;;;;
1614448603;1.00;1.00;;;;22.79;47.33;99359.00;0.00;;;;
1614448613;1.00;1.00;;;;22.79;47.29;99360.00;0.00;;;;
1614448623;1.00;1.00;;;;22.79;47.29;99359.00;0.00;;;;
1614448633;1.00;1.00;;;;22.79;47.26;99359.00;0.00;;;;
1614448643;1.00;1.00;;;;22.79;47.25;99358.00;0.00;;;;
1614448653;1.00;1.00;;;;22.80;47.23;99358.00;0.00;;;;
1614448663;1.00;1.00;;;;22.79;47.22;99356.00;0.00;;;;
1614448673;1.00;1.00;;;;22.79;47.22;99356.00;0.00;;;;
1614448683;1.00;1.00;;;;22.79;47.17;99357.00;0.00;;;;
1614448693;1.00;1.00;;;;22.79;47.21;99356.00;0.00;;;;
1614448703;1.00;1.00;;;;22.79;47.19;99356.00;0.00;;;;
1614448713;1.00;1.00;;;;22.79;47.19;99357.00;0.00;;;;
1614448723;1.00;1.00;;;;22.79;47.21;99357.00;0.00;;;;
1614448733;1.00;1.00;;;;22.79;47.21;99356.00;0.00;;;;
1614448743;1.00;1.00;;;;22.79;47.21;99358.00;0.00;;;;
1614448753;1.00;1.00;;;;22.79;47.20;99356.00;0.00;;;;
1614448763;1.00;1.00;;;;22.78;47.21;99352.00;0.00;;;;
1614448773;1.00;1.00;;;;22.78;47.21;99355.00;0.00;;;;
1614448783;1.00;1.00;;;;22.79;47.24;99357.00;0.00;;;;
1614448793;1.00;1.00;;;;22.79;47.23;99355.00;0.00;;;;
1614448803;1.00;1.00;;;;22.79;47.20;99355.00;0.00;;;;
1614448813;1.00;1.00;;;;22.79;47.20;99355.00;0.00;;;;
1614448823;1.00;1.00;;;;22.78;47.21;99353.00;0.00;;;;
1614448833;1.00;1.00;;;;22.79;47.22;99354.00;0.00;;;;
1614448843;1.00;1.00;;;;22.79;47.22;99352.00;0.00;;;;
1614448853;1.00;1.00;;;;22.79;47.21;99353.00;0.00;;;;
1614448863;1.00;1.00;;;;22.79;47.23;99351.00;0.00;;;;
1614448873;1.00;1.00;;;;22.79;47.23;99351.00;0.00;;;;
1614448883;1.00;1.00;;;;22.79;47.21;99351.00;0.00;;;;
1614448893;1.00;1.00;;;;22.79;47.20;99350.00;0.00;;;;
1614448903;1.00;1.00;;;;22.79;47.16;99348.00;0.00;;;;
1614448913;1.00;1.00;;;;22.79;47.16;99348.00;0.00;;;;
1614448923;1.00;1.00;;;;22.79;47.17;99346.00;0.00;;;;
1614448933;1.00;1.00;;;;22.78;47.15;99343.00;0.00;;;;
1614448943;1.00;1.00;;;;22.78;47.15;99342.00;0.00;;;;
1614448953;1.00;1.00;;;;22.78;47.16;99343.00;0.00;;;;
1614448963;1.00;1.00;;;;22.78;47.15;99342.00;0.00;;;;
1614448973;1.00;1.00;;;;22.77;47.13;99342.00;0.00;;;;
1614448983;1.00;1.00;;;;22.77;47.11;99342.00;0.00;;;;
1614448993;1.00;1.00;;;;22.77;47.09;99342.00;0.00;;;;
1614449003;1.00;1.00;;;;22.77;47.05;99341.00;0.00;;;;
1614449013;1.00;1.00;;;;22.77;47.04;99341.00;0.00;;;;
1614449023;1.00;1.00;;;;22.77;47.05;99341.00;0.00;;;;
1614449033;1.00;1.00;;;;22.77;47.04;99340.00;0.00;;;;
1614449043;1.00;1.00;;;;22.76;47.04;99334.00;0.00;;;;
1614449053;1.00;1.00;;;;22.76;47.07;99334.00;0.00;;;;
1614449063;1.00;1.00;;;;22.76;47.08;99334.00;0.00;;;;
1614449073;1.00;1.00;;;;22.76;47.15;99334.00;0.00;;;;
1614449083;1.00;1.00;;;;22.76;47.23;99334.00;0.00;;;;
1614449093;1.00;1.00;;;;22.75;47.24;99334.00;0.00;;;;
1614449103;1.00;1.00;;;;22.75;47.29;99336.00;0.00;;;;
1614449113;1.00;1.00;;;;22.75;47.28;99335.00;0.00;;;;
1614449123;1.00;1.00;;;;22.75;47.27;99334.00;0.00;;;;
1614449133;1.00;1.00;;;;22.75;47.30;99334.00;0.00;;;;
1614449143;1.00;1.00;;;;22.75;47.27;99334.00;0.00;;;;
1614449153;1.00;1.00;;;;22.75;47.29;99334.00;0.00;;;;
1614449163;1.00;1.00;;;;22.74;47.31;99335.00;0.00;;;;
1614449173;1.00;1.00;;;;22.74;47.31;99335.00;0.00;;;;
1614449183;1.00;1.00;;;;22.74;47.33;99337.00;0.00;;;;
1614449193;1.00;1.00;;;;22.74;47.34;99337.00;0.00;;;;
1614449203;1.00;1.00;;;;22.74;47.38;99337.00;0.00;;;;
1614449213;1.00;1.00;;;;22.74;47.40;99338.00;0.00;;;;
1614449223;1.00;1.00;;;;22.74;47.38;99339.00;0.00;;;;
1614449233;1.00;1.00;;;;22.73;47.40;99340.00;0.00;;;;
1614449243;1.00;1.00;;;;22.74;47.41;99340.00;0.00;;;;
1614449253;1.00;1.00;;;;22.73;47.41;99341.00;0.00;;;;
1614449263;1.00;1.00;;;;22.72;47.39;99340.00;0.00;;;;
1614449273;1.00;1.00;;;;22.72;47.41;99339.00;0.00;;;;
1614449283;1.00;1.00;;;;22.72;47.39;99342.00;0.00;;;;
1614449293;1.00;1.00;;;;22.72;47.39;99341.00;0.00;;;;
1614449303;1.00;1.00;;;;22.72;47.39;99342.00;0.00;;;;
1614449313;1.00;1.00;;;;22.72;47.39;99343.00;0.00;;;;
1614449323;1.00;1.00;;;;22.72;47.40;99342.00;0.00;;;;
1614449333;1.00;1.00;;;;22.72;47.41;99343.00;0.00;;;;
1614449343;1.00;1.00;;;;22.72;47.42;99344.00;0.00;;;;
1614449353;1.00;1.00;;;;22.72;47.42;99341.00;0.00;;;;
1614449363;1.00;1.00;;;;22.72;47.40;99343.00;0.00;;;;
1614449373;1.00;1.00;;;;22.72;47.39;99343.00;0.00;;;;
1614449383;1.00;1.00;;;;22.72;47.42;99344.00;0.00;;;;
1614449393;1.00;1.00;;;;22.72;47.38;99344.00;0.00;;;;
1614449403;1.00;1.00;;;;22.71;47.38;99344.00;0.00;;;;
1614449413;1.00;1.00;;;;22.71;47.40;99345.00;0.00;;;;
1614449423;1.00;1.00;;;;22.71;47.36;99345.00;0.00;;;;
1614449433;1.00;1.00;;;;22.71;47.34;99346.00;0.00;;;;
1614449443;1.00;1.00;;;;22.71;47.33;99346.00;0.00;;;;
1614449453;1.00;1.00;;;;22.72;47.32;99345.00;0.00;;;;
1614449463;1.00;1.00;;;;22.72;47.29;99346.00;0.00;;;;
1614449473;1.00;1.00;;;;22.71;47.31;99343.00;0.00;;;;
1614449483;1.00;1.00;;;;22.71;47.29;99343.00;0.00;;;;
1614449493;1.00;1.00;;;;22.71;47.29;99347.00;0.00;;;;
1614449503;1.00;1.00;;;;22.71;47.28;99347.00;0.00;;;;
1614449513;1.00;1.00;;;;22.71;47.25;99344.00;0.00;;;;
1614449523;1.00;1.00;;;;22.71;47.26;99345.00;0.00;;;;
1614449533;1.00;1.00;;;;22.71;47.26;99344.00;0.00;;;;
1614449543;1.00;1.00;;;;22.71;47.25;99345.00;0.00;;;;
1614449553;1.00;1.00;;;;22.71;47.20;99346.00;0.00;;;;
1614449563;1.00;1.00;;;;22.71;47.22;99346.00;0.00;;;;
1614449573;1.00;1.00;;;;22.70;47.22;99348.00;0.00;;;;
1614449583;1.00;1.00;;;;22.70;47.20;99348.00;0.00;;;;
1614449593;1.00;1.00;;;;22.70;47.17;99349.00;0.00;;;;
1614449603;1.00;1.00;;;;22.70;47.20;99349.00;0.00;;;;
1614449613;1.00;1.00;;;;22.70;47.26;99350.00;0.00;;;;
1614449623;1.00;1.00;;;;22.70;47.23;99349.00;0.00;;;;
1614449633;1.00;1.00;;;;22.70;47.18;99349.00;0.00;;;;
1614449643;1.00;1.00;;;;22.70;47.17;99350.00;0.00;;;;
1614449653;1.00;1.00;;;;22.70;47.15;99350.00;0.00;;;;
1614449663;1.00;1.00;;;;22.70;47.14;99350.00;0.00;;;;
1614449673;1.00;1.00;;;;22.70;47.15;99350.00;0.00;;;;
1614449683;1.00;1.00;;;;22.70;47.13;99351.00;0.00;;;;
1614449693;1.00;1.00;;;;22.70;47.17;99352.00;0.00;;;;
1614449703;1.00;1.00;;;;22.70;47.14;99353.00;0.00;;;;
1614449713;1.00;1.00;;;;22.70;47.14;99352.00;0.00;;;;
1614449723;1.00;1.00;;;;22.70;47.09;99353.00;0.00;;;;
1614449733;1.00;1.00;;;;22.70;47.11;99352.00;0.00;;;;
1614449743;1.00;1.00;;;;22.70;47.08;99353.00;0.00;;;;
1614449753;1.00;1.00;;;;22.70;46.98;99353.00;0.00;;;;
1614449763;1.00;1.00;;;;22.70;47.05;99354.00;0.00;;;;
1614449773;1.00;1.00;;;;22.70;47.08;99354.00;0.00;;;;
1614449783;1.00;1.00;;;;22.70;47.11;99354.00;0.00;;;;
1614449793;1.00;1.00;;;;22.70;47.06;99354.00;0.00;;;;
1614449803;1.00;1.00;;;;22.70;47.06;99354.00;0.00;;;;
1614449813;1.00;1.00;;;;22.69;47.30;99355.00;0.00;;;;
1614449823;1.00;1.00;;;;22.69;47.05;99356.00;0.00;;;;
1614449833;1.00;1.00;;;;22.69;47.02;99357.00;0.00;;;;
1614449843;1.00;1.00;;;;22.68;47.04;99353.00;0.00;;;;
1614449853;1.00;1.00;;;;22.68;47.04;99353.00;0.00;;;;
1614449863;1.00;1.00;;;;22.68;47.06;99356.00;0.00;;;;
1614449873;1.00;1.00;;;;22.67;47.07;99355.00;0.00;;;;
1614449883;1.00;1.00;;;;22.68;47.03;99354.00;0.00;;;;
1614449893;1.00;1.00;;;;22.68;47.02;99355.00;0.00;;;;
1614449903;1.00;1.00;;;;22.67;47.05;99357.00;0.00;;;;
1614449913;1.00;1.00;;;;22.67;47.03;99357.00;0.00;;;;
1614449923;1.00;1.00;;;;22.67;47.03;99354.00;0.00;;;;
1614449933;1.00;1.00;;;;22.66;47.17;99354.00;0.00;;;;
1614449943;1.00;1.00;;;;22.66;47.03;99356.00;0.00;;;;
1614449953;1.00;1.00;;;;22.66;47.03;99355.00;0.00;;;;
1614449963;1.00;1.00;;;;22.66;47.01;99354.00;0.00;;;;
1614449973;1.00;1.00;;;;22.65;47.04;99356.00;0.00;;;;
1614449983;1.00;1.00;;;;22.65;47.02;99356.00;0.00;;;;
1614449993;1.00;1.00;;;;22.65;47.02;99356.00;0.00;;;;
1614450003;1.00;1.00;;;;22.65;47.02;99356.00;0.00;;;;
1614450013;1.00;1.00;;;;22.65;47.03;99354.00;0.00;;;;
1614450023;1.00;1.00;;;;22.64;47.03;99354.00;0.00;;;;
1614450033;1.00;1.00;;;;22.65;47.05;99353.00;0.00;;;;
1614450043;1.00;1.00;;;;22.64;47.04;99354.00;0.00;;;;
1614450053;1.00;1.00;;;;22.64;47.04;99356.00;0.00;;;;
1614450063;1.00;1.00;;;;22.64;47.03;99355.00;0.00;;;;
1614450073;1.00;1.00;;;;22.64;47.02;99354.00;0.00;;;;
1614450083;1.00;1.00;;;;22.64;47.01;99355.00;0.00;;;;
1614450093;1.00;1.00;;;;22.64;47.03;99356.00;0.00;;;;
1614450103;1.00;1.00;;;;22.64;46.99;99356.00;0.00;;;;
1614450113;1.00;1.00;;;;22.64;47.05;99354.00;0.00;;;;
1614450123;1.00;1.00;;;;22.64;47.03;99354.00;0.00;;;;
1614450133;1.00;1.00;;;;22.64;47.02;99355.00;0.00;;;;
1614450143;1.00;1.00;;;;22.64;47.03;99355.00;0.00;;;;
1614450153;1.00;1.00;;;;22.64;47.09;99356.00;0.00;;;;
1614450163;1.00;1.00;;;;22.64;47.07;99354.00;0.00;;;;
1614450173;1.00;1.00;;;;22.64;47.02;99355.00;0.00;;;;
1614450183;1.00;1.00;;;;22.64;47.05;99356.00;0.00;;;;
1614450193;1.00;1.00;;;;22.64;47.05;99356.00;0.00;;;;
1614450203;1.00;1.00;;;;22.64;47.03;99355.00;0.00;;;;
1614450213;1.00;1.00;;;;22.64;47.03;99355.00;0.00;;;;
1614450223;1.00;1.00;;;;22.64;47.01;99356.00;0.00;;;;
1614450233;1.00;1.00;;;;22.64;47.03;99356.00;0.00;;;;
1614450243;1.00;1.00;;;;22.64;47.01;99357.00;0.00;;;;
1614450253;1.00;1.00;;;;22.64;46.98;99355.00;0.00;;;;
1614450263;1.00;1.00;;;;22.64;46.96;99355.00;0.00;;;;
1614450273;1.00;1.00;;;;22.65;46.96;99356.00;0.00;;;;
1614450283;1.00;1.00;;;;22.65;46.96;99355.00;0.00;;;;
1614450293;1.00;1.00;;;;22.65;46.96;99356.00;0.00;;;;
1614450303;1.00;1.00;;;;22.65;47.00;99356.00;0.00;;;;
1614450313;1.00;1.00;;;;22.65;46.96;99355.00;0.00;;;;
1614450323;1.00;1.00;;;;22.65;46.96;99355.00;0.00;;;;
1614450333;1.00;1.00;;;;22.65;46.95;99356.00;0.00;;;;
1614450343;1.00;1.00;;;;22.65;46.94;99356.00;0.00;;;;
1614450353;1.00;1.00;;;;22.65;46.94;99359.00;0.00;;;;
1614450363;1.00;1.00;;;;22.65;46.90;99356.00;0.00;;;;
1614450373;1.00;1.00;;;;22.64;46.88;99356.00;0.00;;;;
1614450383;1.00;1.00;;;;22.64;46.90;99356.00;0.00;;;;
1614450393;1.00;1.00;;;;22.64;46.90;99356.00;0.00;;;;
1614450403;1.00;1.00;;;;22.64;46.91;99356.00;0.00;;;;
1614450413;1.00;1.00;;;;22.65;46.90;99357.00;0.00;;;;
1614450423;1.00;1.00;;;;22.65;46.90;99357.00;0.00;;;;
1614450433;1.00;1.00;;;;22.65;46.92;99357.00;0.00;;;;
1614450443;1.00;1.00;;;;22.65;46.92;99354.00;0.00;;;;
1614450453;1.00;1.00;;;;22.65;46.91;99357.00;0.00;;;;
1614450463;1.00;1.00;;;;22.64;46.92;99355.00;0.00;;;;
1614450473;1.00;1.00;;;;22.64;46.91;99357.00;0.00;;;;
1614450483;1.00;1.00;;;;22.64;46.94;99356.00;0.00;;;;
1614450493;1.00;1.00;;;;22.65;46.94;99354.00;0.00;;;;
1614450503;1.00;1.00;;;;22.64;46.90;99354.00;0.00;;;;
1614450513;1.00;1.00;;;;22.64;46.90;99355.00;0.00;;;;
1614450523;1.00;1.00;;;;22.64;46.89;99356.00;0.00;;;;
1614450533;1.00;1.00;;;;22.64;46.89;99356.00;0.00;;;;
1614450543;1.00;1.00;;;;22.64;46.85;99355.00;0.00;;;;
1614450553;1.00;1.00;;;;22.64;46.88;99357.00;0.00;;;;
1614450563;1.00;1.00;;;;22.64;47.04;99355.00;0.00;;;;
1614450573;1.00;1.00;;;;22.64;46.84;99356.00;0.00;;;;
1614450583;1.00;1.00;;;;22.64;46.84;99355.00;0.00;;;;
1614450593;1.00;1.00;;;;22.64;46.85;99355.00;0.00;;;;
1614450603;1.00;1.00;;;;22.63;46.83;99356.00;0.00;;;;
1614450613;1.00;1.00;;;;22.63;46.84;99355.00;0.00;;;;
1614450623;1.00;1.00;;;;22.63;46.67;99354.00;0.00;;;;
1614450633;1.00;1.00;;;;22.63;46.83;99359.00;0.00;;;;
1614450643;1.00;1.00;;;;22.63;46.81;99355.00;0.00;;;;
1614450653;1.00;1.00;;;;22.63;46.81;99357.00;0.00;;;;
1614450663;1.00;1.00;;;;22.62;46.82;99358.00;0.00;;;;
1614450673;1.00;1.00;;;;22.62;46.81;99357.00;0.00;;;;
1614450683;1.00;1.00;;;;22.62;46.79;99360.00;0.00;;;;
1614450693;1.00;1.00;;;;22.62;46.79;99360.00;0.00;;;;
1614450703;1.00;1.00;;;;22.62;46.85;99361.00;0.00;;;;
1614450713;1.00;1.00;;;;22.62;46.85;99362.00;0.00;;;;
1614450723;1.00;1.00;;;;22.61;46.83;99362.00;0.00;;;;
1614450733;1.00;1.00;;;;22.61;46.84;99361.00;0.00;;;;
1614450743;1.00;1.00;;;;22.61;46.83;99360.00;0.00;;;;
1614450753;1.00;1.00;;;;22.61;46.83;99364.00;0.00;;;;
1614450763;1.00;1.00;;;;22.61;46.84;99361.00;0.00;;;;
1614450773;1.00;1.00;;;;22.61;46.84;99363.00;0.00;;;;
1614450783;1.00;1.00;;;;22.60;46.85;99364.00;0.00;;;;
1614450793;1.00;1.00;;;;22.60;46.89;99364.00;0.00;;;;
1614450803;1.00;1.00;;;;22.60;46.87;99366.00;0.00;;;;
1614450813;1.00;1.00;;;;22.60;46.87;99366.00;0.00;;;;
1614450823;1.00;1.00;;;;22.60;46.90;99367.00;0.00;;;;
1614450833;1.00;1.00;;;;22.60;46.94;99367.00;0.00;;;;
1614450843;1.00;1.00;;;;22.60;46.96;99367.00;0.00;;;;
1614450853;1.00;1.00;;;;22.60;46.85;99366.00;0.00;;;;
1614450863;1.00;1.00;;;;22.60;46.98;99368.00;0.00;;;;
1614450873;1.00;1.00;;;;22.59;46.97;99365.00;0.00;;;;
1614450883;1.00;1.00;;;;22.58;46.94;99365.00;0.00;;;;
1614450893;1.00;1.00;;;;22.58;46.95;99365.00;0.00;;;;
1614450903;1.00;1.00;;;;22.59;46.97;99367.00;0.00;;;;
1614450913;1.00;1.00;;;;22.59;46.95;99368.00;0.00;;;;
1614450923;1.00;1.00;;;;22.59;47.01;99366.00;0.00;;;;
1614450933;1.00;1.00;;;;22.59;46.99;99367.00;0.00;;;;
1614450943;1.00;1.00;;;;22.60;46.99;99368.00;0.00;;;;
1614450953;1.00;1.00;;;;22.60;46.98;99369.00;0.00;;;;
1614450963;1.00;1.00;;;;22.60;46.98;99368.00;0.00;;;;
1614450973;1.00;1.00;;;;22.60;46.98;99368.00;0.00;;;;
1614450983;1.00;1.00;;;;22.60;46.99;99367.00;0.00;;;;
1614450993;1.00;1.00;;;;22.59;46.94;99368.00;0.00;;;;
1614451003;1.00;1.00;;;;22.59;46.95;99370.00;0.00;;;;
1614451013;1.00;1.00;;;;22.60;46.98;99370.00;0.00;;;;
1614451023;1.00;1.00;;;;22.60;46.97;99370.00;0.00;;;;
1614451033;1.00;1.00;;;;22.60;46.99;99369.00;0.00;;;;
1614451043;1.00;1.00;;;;22.60;46.94;99370.00;0.00;;;;
1614451053;1.00;1.00;;;;22.60;46.96;99370.00;0.00;;;;
1614451063;1.00;1.00;;;;22.59;46.95;99370.00;0.00;;;;
1614451073;1.00;1.00;;;;22.60;46.96;99369.00;0.00;;;;
1614451083;1.00;1.00;;;;22.59;46.97;99367.00;0.00;;;;
1614451093;1.00;1.00;;;;22.59;46.97;99370.00;0.00;;;;
1614451103;1.00;1.00;;;;22.59;46.94;99369.00;0.00;;;;
1614451113;1.00;1.00;;;;22.60;46.96;99367.00;0.00;;;;
1614451123;1.00;1.00;;;;22.59;46.97;99367.00;0.00;;;;
1614451133;1.00;1.00;;;;22.59;46.97;99367.00;0.00;;;;
1614451143;1.00;1.00;;;;22.59;46.70;99365.00;0.00;;;;
1614451153;1.00;1.00;;;;22.59;46.99;99365.00;0.00;;;;
1614451163;1.00;1.00;;;;22.60;46.97;99367.00;0.00;;;;
1614451173;1.00;1.00;;;;22.60;46.94;99368.00;0.00;;;;
1614451183;1.00;1.00;;;;22.60;46.92;99366.00;0.00;;;;
1614451193;1.00;1.00;;;;22.60;46.90;99365.00;0.00;;;;
1614451203;1.00;1.00;;;;22.60;46.91;99365.00;0.00;;;;
1614451213;1.00;1.00;;;;22.60;46.91;99366.00;0.00;;;;
1614451223;1.00;1.00;;;;22.61;46.90;99366.00;0.00;;;;
1614451233;1.00;1.00;;;;22.61;46.90;99366.00;0.00;;;;
1614451243;1.00;1.00;;;;22.61;46.91;99367.00;0.00;;;;
1614451253;1.00;1.00;;;;22.61;46.91;99366.00;0.00;;;;
1614451263;1.00;1.00;;;;22.61;46.93;99365.00;0.00;;;;
1614451273;1.00;1.00;;;;22.61;46.91;99365.00;0.00;;;;
1614451283;1.00;1.00;;;;22.60;46.87;99365.00;0.00;;;;
1614451293;1.00;1.00;;;;22.60;46.84;99365.00;0.00;;;;
1614451303;1.00;1.00;;;;22.60;46.81;99367.00;0.00;;;;
